Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-13,34.22,38,37.0142825240512,0.0
-13,34.22,38,36.76551773872366,0.0
-13,34.22,38,36.651427740210885,0.0
-13,34.22,38,36.67763586559782,0.0
-13,34.22,37,37.65479536884524,0.0
-12,34.22,37,37.53748440441121,0.0
-12,34.22,37,36.71056383564709,0.0
-12,34.22,37,36.79025421350021,0.0
-12,34.22,37,36.981736462143004,0.0
-12,34.22,37,36.91687967637469,0.0
-12,34.22,37,36.95039046871815,0.0
-12,34.22,37,37.06160126421116,0.0
-12,34.22,37,36.84590576241374,0.0
-12,34.22,37,36.84285777741744,0.0
-12,34.22,37,36.780433082917696,0.0
-12,34.22,37,36.942087074655234,0.0
-12,34.22,37,36.74050602621483,0.0
-12,34.22,37,36.5608323457684,0.0
-11,34.22,37,36.07084250767691,0.0
-11,34.22,37,35.618050946146475,0.0
-11,34.22,36,37.29278142560688,0.0
-11,34.22,36,37.18688323201043,0.0
-11,34.22,36,37.48524754931103,0.0
-11,34.22,36,37.39337343683882,0.0
-11,34.22,36,37.3569846356057,0.0
-11,34.22,36,37.18098282554468,0.0
-11,34.22,36,37.3245087660545,0.0
-11,34.22,36,37.40491317562677,0.0
-11,34.22,36,37.24271924330985,0.0
-11,34.22,36,37.21921616647644,0.0
-11,34.22,36,36.71654990998954,0.0
-11,34.22,36,36.88109563716752,0.0
-10,34.22,36,35.617485282091614,0.0
-10,34.22,35,35.53055920060193,0.0
-10,34.22,35,36.13616157250921,0.0
-10,34.22,35,36.203057906536365,0.0
-10,34.22,35,36.340267225017726,0.0
-10,34.22,35,36.43263428827634,0.0
-10,34.22,35,36.3722747325954,0.0
-10,34.22,35,36.59571982889688,0.0
-10,34.22,35,36.55602932217759,0.0
-10,34.22,35,36.72203392631116,0.0
-10,34.22,35,36.33336258179272,0.0
-10,34.22,35,36.48552072465392,0.0
-10,34.22,35,36.351887983970535,0.0
-9,34.22,35,36.40584931197567,0.0
-9,34.22,34,36.128534723948086,0.0
-9,34.22,34,36.2154741490999,0.0
-9,34.22,34,36.336420622752506,0.0
-9,34.22,34,36.38777628243624,0.0
-9,34.22,34,36.28679401895856,0.0
-9,34.22,34,36.09781568696757,0.0
-9,34.22,34,36.11909802952397,0.0
