Boresight Angle,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-5,29.05098040014257,33,28.48006042559016,-1.0
-4,29.05098040014257,33,28.380909037200205,-1.0
-4,29.05098040014257,32,29.31281007417502,0.0
-4,29.05098040014257,32,29.440688672713627,0.0
-3,29.05098040014257,32,28.441598652112997,-1.0
-1,29.05098040014257,32,27.960120060301456,-5.0
-1,29.05098040014257,30,29.7951709274181,0.0
-1,29.05098040014257,30,29.91008896325997,0.0
0,29.05098040014257,30,30.01226756461851,0.0
0,29.05098040014257,30,28.417842952702152,-1.0
0,29.05098040014257,29,29.776755274696555,0.0
1,29.05098040014257,29,28.897548637312724,-1.0
2,29.05098040014257,29,28.91870548058815,0.0
2,29.05098040014257,29,26.84884929659705,-2.0
3,29.05098040014257,28,27.52873833549681,0.0
3,29.05098040014257,27,29.33545836659585,0.0
4,29.05098040014257,27,28.458421634435936,-1.0
5,29.05098040014257,27,28.57359869127078,-1.0
5,29.05098040014257,26,29.040532719513717,0.0
5,29.05098040014257,26,29.25169940283397,0.0
6,29.05098040014257,26,29.371483681855537,0.0
6,29.05098040014257,25,28.865635476664597,-1.0
7,29.05098040014257,25,27.890580219173764,-2.0
8,29.05098040014257,24,28.71191032648684,-1.0
9,29.05098040014257,24,28.661668025367483,-1.0
9,29.05098040014257,24,26.813745359886227,-2.0
10,29.05098040014257,23,27.783171199442712,-1.0
11,29.05098040014257,23,28.17620300948677,-2.0
12,29.05098040014257,22,28.05062309010656,-1.0
12,29.05098040014257,22,26.60464395303154,-1.0
12,29.05098040014257,21,29.08475065209596,0.0
13,29.05098040014257,21,29.220482434180116,0.0
13,29.05098040014257,20,28.9252217503192,-1.0
14,29.05098040014257,20,28.83221564838587,-1.0
14,29.05098040014257,21,26.134365658753417,-1.0
15,29.05098040014257,19,28.97353275865613,-1.0
15,29.05098040014257,19,28.76486487329801,-1.0
16,29.05098040014257,19,27.561996576937496,-2.0
17,29.05098040014257,18,28.503020229373178,-2.0
18,29.05098040014257,17,29.484004880374087,0.0
18,29.05098040014257,18,28.45250598719914,-2.0
19,29.05098040014257,17,29.25397284722662,0.0
19,29.05098040014257,16,28.458913507714527,0.0
20,29.05098040014257,16,29.440099955099328,0.0
20,29.05098040014257,16,27.23685668527437,-1.0
21,29.05098040014257,15,28.983952011121342,-1.0
22,29.05098040014257,15,28.349718733783742,-1.0
22,29.05098040014257,15,27.535538095429203,-1.0
25,29.05098040014257,14,28.847805116581767,-1.0
-32,29.63089986991944,51,30.22061091743276,0.0
-31,29.63089986991944,51,29.50732384287388,-1.0
-31,29.63089986991944,51,29.62921791441984,0.0
-30,29.63089986991944,51,28.403003599907343,-1.0
-29,29.63089986991944,50,29.62105697983675,-1.0
-29,29.63089986991944,50,28.70275730174886,-1.0
-28,29.63089986991944,49,29.209374787680176,-1.0
-27,29.63089986991944,49,28.855806007591774,-1.0
-27,29.63089986991944,48,29.77284479370308,0.0
-27,29.63089986991944,48,29.680342583404368,0.0
-24,29.63089986991944,48,28.786860007201795,-3.0
-23,29.63089986991944,46,6.7647125421129175,-1.0
-23,29.63089986991944,46,29.828670065663225,0.0
-22,29.63089986991944,46,27.461389573896383,-2.0
-22,29.63089986991944,45,27.784482833808543,-1.0
-21,29.63089986991944,45,26.69572817086579,-1.0
-20,29.63089986991944,44,29.102182919076952,-1.0
-20,29.63089986991944,44,27.802099630988916,-1.0
-19,29.63089986991944,43,29.03153870715539,-1.0
-19,29.63089986991944,43,28.02307955163504,-1.0
-19,29.63089986991944,43,28.487447625763338,-1.0
-18,29.63089986991944,43,26.54075689189468,-2.0
-17,29.63089986991944,42,27.781737266135607,-1.0
-17,29.63089986991944,41,28.792069287342077,-1.0
-16,29.63089986991944,41,27.771680435246783,-1.0
-16,29.63089986991944,41,28.007164672403093,-1.0
-15,29.63089986991944,41,26.508687311900623,-1.0
-15,29.63089986991944,40,29.66246706659912,0.0
-14,29.63089986991944,40,29.78009324963328,0.0
-12,29.63089986991944,40,27.74987430634688,-3.0
-11,29.63089986991944,38,12.77089920340572,-1.0
-11,29.63089986991944,37,30.197356384298203,0.0
-8,29.63089986991944,37,27.53863466302022,-2.0
-7,29.63089986991944,35,11.649476734016645,-1.0
-7,29.63089986991944,34,29.8918987542562,0.0
-6,29.63089986991944,34,29.37774384489649,-2.0
-5,29.63089986991944,34,26.815347654058904,-1.0
-5,29.63089986991944,33,28.48660819003569,-1.0
-4,29.63089986991944,33,28.34107542471789,-1.0
-4,29.63089986991944,32,29.23920579202892,-1.0
-3,29.63089986991944,32,28.90090492314863,-1.0
-3,29.63089986991944,32,27.812914453880936,-1.0
-3,29.63089986991944,31,29.74015456624999,0.0
-2,29.63089986991944,31,29.85509588007632,0.0
-2,29.63089986991944,31,28.3808241086706,-1.0
-1,29.63089986991944,31,27.36509982711124,-2.0
0,29.63089986991944,30,28.600778446258857,-2.0
1,29.63089986991944,29,30.08613761748255,0.0
1,29.63089986991944,29,29.226707742539794,-1.0
1,29.63089986991944,29,30.490018779186123,0.0
2,29.63089986991944,29,26.93939838847301,-2.0
3,29.63089986991944,28,27.95958544470696,-1.0
4,29.63089986991944,28,28.42851525160635,-3.0
5,29.63089986991944,27,28.80521319947768,-1.0
5,29.63089986991944,26,28.74190383635954,-1.0
6,29.63089986991944,26,27.36971259965302,-1.0
6,29.63089986991944,25,28.827595259927364,-1.0
7,29.63089986991944,25,27.910445908809063,0.0
7,29.63089986991944,25,29.84917491648253,0.0
8,29.63089986991944,25,27.825452172304157,-2.0
11,29.63089986991944,24,28.19595907036869,-1.0
11,29.63089986991944,22,12.076726568208969,-1.0
12,29.63089986991944,22,29.84908403188414,0.0
13,29.63089986991944,21,28.894872673567605,-2.0
13,29.63089986991944,20,28.81240885753371,-1.0
16,29.63089986991944,20,26.954067215854412,-4.0
17,29.63089986991944,18,10.67938815990722,-1.0
17,29.63089986991944,18,29.90243374805484,0.0
20,29.63089986991944,18,27.76773021855186,-3.0
20,29.63089986991944,15,11.985005160179242,-1.0
21,29.63089986991944,15,30.20093281265946,0.0
21,29.63089986991944,15,28.378094787890035,0.0
22,29.63089986991944,15,29.886331299254746,0.0
24,29.63089986991944,14,28.793292018413915,-1.0
-32,26.620599913279626,51,11.228927912372782,0.0
-31,26.620599913279626,51,10.094415322950937,0.0
-31,26.620599913279626,51,29.83392463957494,0.0
-31,26.620599913279626,51,29.259627896825783,0.0
-31,26.620599913279626,51,29.584746992303323,0.0
-31,26.620599913279626,51,29.59135000505596,0.0
-30,26.620599913279626,51,29.55221923614021,0.0
-30,26.620599913279626,51,27.840598915773512,0.0
-30,26.620599913279626,50,28.139335884538383,0.0
-30,26.620599913279626,50,29.954331824747506,0.0
-30,26.620599913279626,50,29.526963767527903,0.0
-30,26.620599913279626,50,29.7174804666369,0.0
-30,26.620599913279626,50,30.04248842627281,0.0
-29,26.620599913279626,50,28.91487349046145,0.0
-29,26.620599913279626,50,28.40347490267109,0.0
-29,26.620599913279626,50,28.942152935546808,0.0
-29,26.620599913279626,50,29.03341293629029,0.0
-29,26.620599913279626,50,29.021546810688093,0.0
-29,26.620599913279626,50,28.100336991745596,0.0
-29,26.620599913279626,50,28.82233835122216,0.0
-28,26.620599913279626,50,28.738651664028488,0.0
-28,26.620599913279626,49,29.00014676394646,0.0
-28,26.620599913279626,49,28.82642553373428,0.0
-28,26.620599913279626,49,28.89099802651834,0.0
-28,26.620599913279626,49,29.165537925350968,0.0
-28,26.620599913279626,49,29.06103756001477,0.0
-28,26.620599913279626,49,29.11345834053644,0.0
-27,26.620599913279626,49,28.00512971822876,0.0
-27,26.620599913279626,48,28.2034818182915,0.0
-27,26.620599913279626,48,29.694130435006137,0.0
-27,26.620599913279626,48,29.802099247455,0.0
-27,26.620599913279626,48,29.55809889856013,0.0
-27,26.620599913279626,48,29.470289512480456,0.0
-27,26.620599913279626,48,29.53885733388035,0.0
-26,26.620599913279626,48,29.671110237999613,0.0
-26,26.620599913279626,47,29.08066331499264,0.0
-26,26.620599913279626,47,28.98991991457966,0.0
-26,26.620599913279626,47,29.19619446958496,0.0
-26,26.620599913279626,47,29.31736639159317,0.0
-26,26.620599913279626,48,28.81991191373608,0.0
-26,26.620599913279626,48,28.65279119341264,0.0
-25,26.620599913279626,48,27.200782699866423,0.0
-25,26.620599913279626,47,27.415265258126595,0.0
-25,26.620599913279626,47,28.433074965252334,0.0
-25,26.620599913279626,47,28.171615618410577,0.0
-25,26.620599913279626,47,28.109097313957346,0.0
-25,26.620599913279626,47,28.38417802312036,0.0
-25,26.620599913279626,47,27.92475005439893,0.0
-24,26.620599913279626,47,27.71676804830584,0.0
-24,26.620599913279626,46,28.298848749475155,0.0
-24,26.620599913279626,46,27.97445137364423,0.0
-24,26.620599913279626,46,28.08339825124778,0.0
-24,26.620599913279626,46,28.311460749919934,0.0
-24,26.620599913279626,46,27.952430767100147,0.0
-23,26.620599913279626,46,28.10449964654024,0.0
-23,26.620599913279626,46,26.84040177096263,0.0
-23,26.620599913279626,46,26.900549220884194,0.0
-23,26.620599913279626,45,29.63018953071057,0.0
-23,26.620599913279626,46,29.905444279294635,0.0
-23,26.620599913279626,46,27.37799131972964,0.0
-23,26.620599913279626,46,27.453654963528443,0.0
-22,26.620599913279626,46,26.768646613109038,0.0
-22,26.620599913279626,46,25.10161005370721,-1.0
-22,26.620599913279626,45,28.055024494840232,0.0
-22,26.620599913279626,45,28.112401890325277,0.0
-22,26.620599913279626,45,27.945641724910203,0.0
-22,26.620599913279626,45,28.199498440415915,0.0
-21,26.620599913279626,45,28.149167292929512,0.0
-21,26.620599913279626,44,28.869255853759498,0.0
-21,26.620599913279626,44,29.16549109435001,0.0
-21,26.620599913279626,44,28.89128952828829,0.0
-21,26.620599913279626,44,28.893287498671725,0.0
-21,26.620599913279626,44,28.968427001743315,0.0
-21,26.620599913279626,44,28.837377128172143,0.0
-20,26.620599913279626,44,27.679557912863835,0.0
-20,26.620599913279626,43,27.604017684621105,0.0
-20,26.620599913279626,43,29.24719090780401,0.0
-20,26.620599913279626,43,28.98843313944932,0.0
-20,26.620599913279626,43,29.066184577996424,0.0
-20,26.620599913279626,43,29.28836014496777,0.0
-20,26.620599913279626,43,29.053085006537152,0.0
-19,26.620599913279626,43,29.140628991467597,0.0
-19,26.620599913279626,43,28.17169103056141,0.0
-19,26.620599913279626,43,28.25823637539268,0.0
-19,26.620599913279626,43,28.4172990259076,0.0
-19,26.620599913279626,43,28.22341818135053,0.0
-19,26.620599913279626,43,28.088530613062677,0.0
-19,26.620599913279626,43,28.05001099260481,0.0
-18,26.620599913279626,43,26.39065418946588,-1.0
-18,26.620599913279626,42,29.07056452099817,0.0
-18,26.620599913279626,42,29.16667168131116,0.0
-18,26.620599913279626,42,29.038709456741287,0.0
-18,26.620599913279626,42,29.19744576803133,0.0
-17,26.620599913279626,42,28.18530538859165,0.0
-17,26.620599913279626,41,27.85328331584003,0.0
-17,26.620599913279626,41,28.780584901094564,0.0
-17,26.620599913279626,41,28.898918520820708,0.0
-17,26.620599913279626,41,28.87487698396712,0.0
-17,26.620599913279626,41,28.97598900988332,0.0
-17,26.620599913279626,41,28.773215013730933,0.0
-16,26.620599913279626,41,28.842052168656465,0.0
-16,26.620599913279626,41,27.87850107565112,0.0
-16,26.620599913279626,41,27.745024600556995,0.0
-16,26.620599913279626,41,27.3253504845614,0.0
-16,26.620599913279626,40,27.41582934932795,0.0
-16,26.620599913279626,40,30.30609406514797,0.0
-16,26.620599913279626,40,30.360163465486597,0.0
-15,26.620599913279626,40,29.572532720685253,0.0
-15,26.620599913279626,40,29.505217018251862,0.0
-15,26.620599913279626,40,29.572352917327716,0.0
-15,26.620599913279626,40,29.20984537294658,0.0
-15,26.620599913279626,40,29.417051601618752,0.0
-15,26.620599913279626,40,29.738255175585863,0.0
-15,26.620599913279626,40,29.91057364422381,0.0
-14,26.620599913279626,40,30.045716893676364,0.0
-14,26.620599913279626,39,29.433890439185348,0.0
-14,26.620599913279626,39,29.291757417999733,0.0
-14,26.620599913279626,39,29.43677242384989,0.0
-14,26.620599913279626,39,29.02004539634888,0.0
-14,26.620599913279626,39,29.79907447226426,0.0
-14,26.620599913279626,39,29.544649177221807,0.0
-13,26.620599913279626,39,28.26040166686448,0.0
-13,26.620599913279626,38,27.95341725068856,0.0
-13,26.620599913279626,38,30.28475631773612,0.0
-13,26.620599913279626,39,30.21432472345877,0.0
-13,26.620599913279626,39,28.663582498490385,0.0
-13,26.620599913279626,39,28.729927535648784,0.0
-12,26.620599913279626,39,28.449205436552468,0.0
-12,26.620599913279626,39,28.245333606726383,0.0
-12,26.620599913279626,38,28.81096315280321,0.0
-12,26.620599913279626,38,28.747569837670007,0.0
-12,26.620599913279626,38,28.818921058392533,0.0
-12,26.620599913279626,38,29.05461991712204,0.0
-12,26.620599913279626,38,28.79717800242925,0.0
-11,26.620599913279626,38,28.74366802384108,0.0
-11,26.620599913279626,38,26.95788256800333,0.0
-11,26.620599913279626,37,27.2918384669494,0.0
-11,26.620599913279626,37,29.13365615175177,0.0
-11,26.620599913279626,37,29.07460047452781,0.0
-11,26.620599913279626,37,28.90682764699812,0.0
-11,26.620599913279626,37,29.19254217730147,0.0
-10,26.620599913279626,37,28.057939439547084,0.0
-10,26.620599913279626,37,27.683448860859976,0.0
-10,26.620599913279626,36,29.38223078648208,0.0
-10,26.620599913279626,36,29.31807089145947,0.0
-10,26.620599913279626,36,29.48936144051455,0.0
-10,26.620599913279626,36,29.262492420911663,0.0
-10,26.620599913279626,36,29.37351414220129,0.0
-9,26.620599913279626,36,29.24427452408287,0.0
-9,26.620599913279626,36,28.031399529227656,0.0
-9,26.620599913279626,36,28.336728946175107,0.0
-9,26.620599913279626,36,28.241766277836803,0.0
-9,26.620599913279626,36,28.432834814952315,0.0
-9,26.620599913279626,36,28.26948632570246,0.0
-9,26.620599913279626,36,28.11603973281785,0.0
-8,26.620599913279626,36,26.9827090637114,0.0
-8,26.620599913279626,35,26.91350413881502,0.0
-8,26.620599913279626,35,28.744133997814124,0.0
-8,26.620599913279626,35,29.028700318883807,0.0
-8,26.620599913279626,35,28.89798209813744,0.0
-8,26.620599913279626,35,29.06163385622129,0.0
-8,26.620599913279626,35,28.93059094189476,0.0
-7,26.620599913279626,35,28.7975052469626,0.0
-7,26.620599913279626,34,29.064996369733976,0.0
-7,26.620599913279626,34,29.03383715250191,0.0
-7,26.620599913279626,34,29.32180165018441,0.0
-7,26.620599913279626,35,29.182562613030107,0.0
-7,26.620599913279626,35,27.34297327635341,0.0
-7,26.620599913279626,35,27.60491177326402,0.0
-6,26.620599913279626,34,27.297761823510967,0.0
-6,26.620599913279626,34,27.184857246499064,0.0
-6,26.620599913279626,33,29.429238101720745,0.0
-6,26.620599913279626,33,29.21338098709783,0.0
-6,26.620599913279626,33,29.380973954193458,0.0
-6,26.620599913279626,34,29.64577908438229,0.0
-6,26.620599913279626,34,27.75092337918729,0.0
-5,26.620599913279626,34,27.55100160026599,0.0
-5,26.620599913279626,33,28.146184512612564,0.0
-5,26.620599913279626,33,27.98748384210288,0.0
-5,26.620599913279626,33,28.37701033707092,0.0
-5,26.620599913279626,33,28.129848354486228,0.0
-5,26.620599913279626,33,28.296669892921543,0.0
-5,26.620599913279626,33,27.94377136974461,0.0
-4,26.620599913279626,33,26.64566037421457,0.0
-4,26.620599913279626,32,26.884715263790284,0.0
-4,26.620599913279626,32,29.18254067067798,0.0
-4,26.620599913279626,32,29.11174122718971,0.0
-4,26.620599913279626,32,28.94774554420404,0.0
-4,26.620599913279626,32,28.69536328580687,0.0
-3,26.620599913279626,32,27.89215144751102,0.0
-3,26.620599913279626,32,27.882746677738574,0.0
-3,26.620599913279626,32,27.91286551556111,0.0
-3,26.620599913279626,32,27.244167531404276,0.0
-3,26.620599913279626,32,28.10462199571156,0.0
-3,26.620599913279626,32,28.15330150061032,0.0
-3,26.620599913279626,32,28.37144206820049,0.0
-2,26.620599913279626,32,28.38047006663247,0.0
-2,26.620599913279626,32,25.403286074148877,-1.0
-2,26.620599913279626,31,28.3755721202364,0.0
-2,26.620599913279626,31,28.24369353179109,0.0
-2,26.620599913279626,31,28.20874308305556,0.0
-2,26.620599913279626,31,28.19098358570673,0.0
-1,26.620599913279626,31,26.80671792507317,0.0
-1,26.620599913279626,30,27.018481800413724,0.0
-1,26.620599913279626,30,28.98188686374641,0.0
-1,26.620599913279626,30,29.340900041856507,0.0
-1,26.620599913279626,30,29.339794006297023,0.0
-1,26.620599913279626,30,29.43178189494797,0.0
-1,26.620599913279626,30,29.68045778898901,0.0
0,26.620599913279626,30,29.51137980132362,0.0
0,26.620599913279626,30,28.08348199472412,0.0
0,26.620599913279626,29,27.926433637977944,0.0
0,26.620599913279626,29,29.481835472107026,0.0
0,26.620599913279626,29,29.76029316929175,0.0
0,26.620599913279626,29,29.709012844441787,0.0
0,26.620599913279626,29,29.5738465312584,0.0
1,26.620599913279626,29,28.72571274422515,0.0
1,26.620599913279626,29,28.85311278305789,0.0
1,26.620599913279626,29,28.42457619163252,0.0
1,26.620599913279626,29,28.53754030783276,0.0
1,26.620599913279626,29,28.606310619464796,0.0
1,26.620599913279626,29,28.499404817197032,0.0
1,26.620599913279626,29,28.53646241714422,0.0
2,26.620599913279626,29,27.30342934895797,0.0
2,26.620599913279626,28,28.9073415206689,0.0
2,26.620599913279626,28,29.080790489557096,0.0
2,26.620599913279626,28,29.33472297846996,0.0
2,26.620599913279626,28,29.41704931477049,0.0
2,26.620599913279626,28,29.510879590657996,0.0
2,26.620599913279626,28,29.49954673074656,0.0
3,26.620599913279626,28,27.664018314195616,0.0
3,26.620599913279626,27,27.19709924511899,0.0
3,26.620599913279626,27,29.327661480370303,0.0
3,26.620599913279626,27,29.16197242392853,0.0
3,26.620599913279626,27,29.316428157163852,0.0
3,26.620599913279626,27,29.342289595928875,0.0
4,26.620599913279626,27,29.327156260187564,0.0
4,26.620599913279626,27,28.40485741115484,0.0
4,26.620599913279626,27,28.12203066976556,0.0
4,26.620599913279626,27,28.161454852522475,0.0
4,26.620599913279626,27,27.99441441532759,0.0
4,26.620599913279626,27,27.9236863528105,0.0
4,26.620599913279626,27,28.11568099047876,0.0
5,26.620599913279626,27,28.093144995965982,0.0
5,26.620599913279626,27,26.684196798451225,0.0
5,26.620599913279626,26,26.55055274357389,0.0
5,26.620599913279626,26,28.948304026913192,0.0
5,26.620599913279626,26,28.67944883316189,0.0
5,26.620599913279626,26,28.732233872337503,0.0
5,26.620599913279626,26,28.783765912403474,0.0
6,26.620599913279626,26,28.63734717653557,0.0
6,26.620599913279626,25,28.726235204276463,0.0
6,26.620599913279626,25,28.783705260169192,0.0
6,26.620599913279626,25,28.871141240787487,0.0
6,26.620599913279626,25,28.822852373313214,0.0
6,26.620599913279626,25,28.660890616464684,0.0
6,26.620599913279626,25,28.26393257873029,0.0
7,26.620599913279626,25,27.58871894804934,0.0
7,26.620599913279626,25,27.890625792292056,0.0
7,26.620599913279626,25,27.861406099332136,0.0
7,26.620599913279626,25,27.72380718557169,0.0
7,26.620599913279626,25,27.770118072779844,0.0
7,26.620599913279626,25,27.52055589137088,0.0
7,26.620599913279626,24,29.110516018268434,0.0
8,26.620599913279626,24,29.686128838810085,0.0
8,26.620599913279626,24,28.318600384550464,0.0
8,26.620599913279626,24,28.22173656490063,0.0
8,26.620599913279626,24,27.929569244485457,0.0
8,26.620599913279626,24,28.17535542606976,0.0
8,26.620599913279626,24,28.39363312079144,0.0
8,26.620599913279626,24,27.99326735333301,0.0
