Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-3,17.78,32,20.99647042568229,0.0
-3,17.78,32,21.350272665944782,0.0
-3,17.78,32,21.348339020911524,0.0
-3,17.78,32,20.96702288082578,0.0
-3,17.78,32,20.89337465266965,0.0
-3,17.78,32,20.9670211958118,0.0
-3,17.78,32,20.978645660577627,0.0
-3,17.78,32,21.122883038082264,0.0
-3,17.78,32,21.316646427663827,0.0
-3,17.78,32,21.18201849449609,0.0
-3,17.78,32,21.324535973659863,0.0
-3,17.78,32,20.762720714752035,0.0
-2,17.78,32,21.07086371895205,0.0
-2,17.78,32,19.18101897836448,0.0
-2,17.78,31,19.225223177483212,0.0
-2,17.78,31,21.72043680647724,0.0
-2,17.78,31,21.68940002174948,0.0
-2,17.78,32,19.890464393169,0.0
-2,17.78,32,19.724371132461087,0.0
-2,17.78,32,19.721975002667836,0.0
-2,17.78,32,19.83784038734646,0.0
-2,17.78,32,19.97099058169984,0.0
-2,17.78,32,19.838292973142245,0.0
-2,17.78,32,20.02033181193896,0.0
-2,17.78,32,20.06636478655365,0.0
-2,17.78,32,19.91015528334009,0.0
-2,17.78,32,20.071694842423558,0.0
-2,17.78,32,20.078079527727382,0.0
-2,17.78,32,20.08812375184893,0.0
-1,17.78,32,20.22126809951588,0.0
-1,17.78,32,18.923581014800533,0.0
-1,17.78,31,20.551773141592832,0.0
-1,17.78,31,20.42251546198352,0.0
-1,17.78,31,20.55193862290065,0.0
-1,17.78,31,20.72452508998376,0.0
-1,17.78,31,20.618481715149684,0.0
-1,17.78,31,20.72974355231328,0.0
-1,17.78,31,20.59064118078264,0.0
-1,17.78,31,20.323490787017604,0.0
-1,17.78,31,20.247424834133795,0.0
-1,17.78,31,20.257452030650228,0.0
-1,17.78,31,20.264890795452217,0.0
-1,17.78,31,20.402160211850784,0.0
-1,17.78,31,20.61422452395344,0.0
-1,17.78,31,20.6739127675754,0.0
-1,17.78,31,20.33869836360938,0.0
-1,17.78,31,20.244764595792876,0.0
0,17.78,31,18.99834242338376,0.0
0,17.78,30,19.07768265166446,0.0
0,17.78,30,21.07721328405989,0.0
0,17.78,30,21.219852671276755,0.0
0,17.78,30,21.347973771893024,0.0
0,17.78,30,21.486510615960228,0.0
0,17.78,30,21.424291720481207,0.0
0,17.78,30,21.26301109086457,0.0
0,17.78,30,21.33735678468487,0.0
0,17.78,30,21.379073018937447,0.0
0,17.78,30,21.49675320358277,0.0
0,17.78,30,21.513643933960186,0.0
0,17.78,30,21.30426439715491,0.0
0,17.78,30,21.48309426571234,0.0
0,17.78,30,21.328717448880298,0.0
0,17.78,30,21.40304681070866,0.0
0,17.78,30,21.79754985725782,0.0
1,17.78,30,21.7247732192002,0.0
1,17.78,30,20.06956787738531,0.0
1,17.78,29,19.9460368632857,0.0
1,17.78,29,21.27481305410529,0.0
1,17.78,30,21.37521600793555,0.0
1,17.78,29,21.73167011096774,0.0
1,17.78,29,21.91029152727081,0.0
1,17.78,30,20.471598402680694,0.0
1,17.78,30,20.471797248133555,0.0
1,17.78,30,20.931396499590235,0.0
1,17.78,30,20.932274075250376,0.0
1,17.78,30,20.881906723536048,0.0
1,17.78,30,20.83723922636904,0.0
1,17.78,30,20.507837991940438,0.0
1,17.78,30,20.671508029647924,0.0
1,17.78,30,20.75917870368553,0.0
1,17.78,30,20.895768687672287,0.0
1,17.78,30,20.8670597434236,0.0
2,17.78,30,20.87141850452467,0.0
2,17.78,29,20.2447975262384,0.0
2,17.78,28,20.219631235314157,0.0
2,17.78,29,20.388176039763067,0.0
2,17.78,29,20.31710473445608,0.0
2,17.78,29,20.625261098322767,0.0
2,17.78,29,20.86486284762755,0.0
2,17.78,29,20.708840046105635,0.0
2,17.78,29,20.735729535186906,0.0
2,17.78,29,20.779837930196933,0.0
2,17.78,29,20.91388566394613,0.0
2,17.78,29,20.4672761497731,0.0
2,17.78,29,20.38228554154722,0.0
2,17.78,29,20.034226157229558,0.0
2,17.78,29,20.115142329984977,0.0
2,17.78,29,20.219301134745308,0.0
2,17.78,29,20.180509024754286,0.0
3,17.78,29,18.987542309216707,0.0
3,17.78,28,18.60887880981585,0.0
3,17.78,28,20.66265611022817,0.0
3,17.78,28,20.43904828555395,0.0
3,17.78,28,20.78704372613544,0.0
3,17.78,28,20.61745450538156,0.0
3,17.78,28,21.098352689810525,0.0
3,17.78,28,20.96751340015857,0.0
3,17.78,28,21.223402269224977,0.0
3,17.78,28,21.116410184128934,0.0
3,17.78,28,20.750179961372723,0.0
3,17.78,28,20.75205743169019,0.0
3,17.78,28,20.9984011624162,0.0
3,17.78,28,20.81627129389044,0.0
3,17.78,28,20.762407558256623,0.0
3,17.78,28,20.958266468472715,0.0
3,17.78,28,21.02698972617533,0.0
4,17.78,28,20.86091781062227,0.0
4,17.78,28,19.230658286606182,0.0
4,17.78,27,19.41727119052176,0.0
4,17.78,27,21.295309170583863,0.0
4,17.78,27,21.35491497381425,0.0
4,17.78,27,21.401535545625578,0.0
4,17.78,27,21.29472035096515,0.0
4,17.78,27,21.32949478982508,0.0
4,17.78,27,21.432164210081368,0.0
4,17.78,27,20.982867371857186,0.0
4,17.78,27,20.96884759520782,0.0
4,17.78,27,21.15751387450713,0.0
4,17.78,27,21.24497224504252,0.0
4,17.78,27,21.386312013455694,0.0
4,17.78,27,21.39828151931204,0.0
4,17.78,27,21.27434306762379,0.0
4,17.78,27,21.195803869674734,0.0
4,17.78,27,21.13300301153322,0.0
5,17.78,27,20.9175947833334,0.0
5,17.78,27,19.81766731484961,0.0
5,17.78,27,19.46501418692779,0.0
5,17.78,27,20.58237950266968,0.0
5,17.78,27,20.58096136468032,0.0
5,17.78,27,20.40025412039336,0.0
5,17.78,27,20.29422652856931,0.0
5,17.78,27,20.459682234761036,0.0
5,17.78,27,20.2937599323009,0.0
5,17.78,27,20.38257883534638,0.0
5,17.78,27,20.309733243614478,0.0
5,17.78,27,20.32588814875311,0.0
5,17.78,27,20.28577008058704,0.0
5,17.78,27,20.255931030064403,0.0
5,17.78,27,20.227153016332977,0.0
5,17.78,27,20.22674648859811,0.0
5,17.78,27,20.48081150148309,0.0
6,17.78,27,18.83057692381797,0.0
6,17.78,27,18.668395483192327,0.0
6,17.78,26,20.255228136444728,0.0
6,17.78,26,20.34819845480324,0.0
6,17.78,26,20.22793364955613,0.0
6,17.78,26,20.05684122479296,0.0
6,17.78,26,20.056578419245938,0.0
6,17.78,26,20.10804568894717,0.0
6,17.78,26,20.568425729554704,0.0
6,17.78,26,20.578680111986685,0.0
6,17.78,26,20.389976411384254,0.0
6,17.78,26,20.383088431996512,0.0
6,17.78,26,20.17162358789298,0.0
6,17.78,26,20.10865763161505,0.0
6,17.78,26,20.46146734057872,0.0
6,17.78,26,20.66256899748764,0.0
6,17.78,26,20.49797232111388,0.0
6,17.78,26,20.381288008120123,0.0
7,17.78,26,19.047730950281817,0.0
7,17.78,25,18.93943267773213,0.0
7,17.78,25,20.52185969004428,0.0
7,17.78,25,20.656442893391542,0.0
7,17.78,25,20.87247062961244,0.0
7,17.78,25,20.870902398177435,0.0
7,17.78,25,20.938286961408338,0.0
7,17.78,25,20.811396997349448,0.0
7,17.78,25,20.85510717646514,0.0
7,17.78,25,20.81052514940852,0.0
7,17.78,25,20.757810555675377,0.0
7,17.78,25,20.854863319974186,0.0
7,17.78,25,20.616570810272226,0.0
7,17.78,25,20.99997382807311,0.0
7,17.78,25,20.69921164083611,0.0
7,17.78,25,20.78671329448754,0.0
7,17.78,25,21.12013453120005,0.0
8,17.78,25,20.99177251499424,0.0
